home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-opposition-shots,home-shots-on-target,home-opposition-shots-on-target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-opposition-shots,away-shots-on-target,away-opposition-shots-on-target,result,odds-home,odds-draw,odds-away
6,2,2,13,10,109,131,36,35,2,5,3,9,18,99,157,32,53,2,2.05,3.5,4.0
3,2,5,13,16,131,121,38,35,7,2,1,17,6,156,99,58,25,2,6.25,4.0,1.62
5,2,3,19,12,182,109,66,36,4,1,5,16,17,145,166,43,57,1,1.29,6.0,13.0
3,2,5,9,16,110,184,31,57,3,3,4,11,14,150,123,44,40,2,4.75,3.8,1.8
7,2,1,17,6,166,102,61,27,6,3,1,17,9,146,149,46,38,1,1.33,5.75,10.0
1,4,5,9,15,105,133,35,38,5,1,4,17,8,143,97,42,26,2,3.75,3.4,2.15
4,3,3,14,11,135,124,47,28,3,2,5,12,15,133,128,35,38,2,1.83,3.6,5.0
0,1,9,4,17,114,140,33,45,5,1,4,13,16,161,123,47,46,2,3.8,3.6,2.05
6,3,1,17,8,137,115,49,45,6,1,3,11,9,115,136,39,33,1,1.4,5.0,9.0
2,5,3,7,17,107,161,32,55,0,4,6,4,13,83,145,19,45,2,2.05,3.4,4.2
4,2,4,12,11,122,130,35,44,2,4,4,7,12,112,147,37,53,1,1.75,3.75,5.25
2,3,5,9,14,115,137,32,51,8,1,1,22,7,176,108,59,30,2,6.5,4.5,1.53
2,4,4,7,10,113,139,38,49,2,5,3,8,12,107,154,34,49,0,2.35,3.3,3.4
1,3,6,5,12,92,132,20,39,0,1,9,5,18,129,129,37,42,2,2.25,3.4,3.5
8,1,1,21,7,165,107,52,29,3,2,5,8,14,109,172,28,54,0,1.18,8.0,19.0
5,1,4,11,12,104,138,37,35,3,3,4,11,12,136,126,46,28,1,2.9,3.4,2.6
4,1,5,15,16,146,166,39,57,1,4,5,9,16,109,132,35,39,0,2.38,3.4,3.25
5,1,4,12,9,136,96,37,29,7,2,1,17,5,180,101,65,23,0,4.75,3.75,1.83
3,2,5,11,14,128,131,34,38,2,2,6,8,15,125,124,36,49,1,1.91,3.6,4.5
6,1,3,14,13,150,125,43,40,7,2,1,18,7,124,115,46,47,0,3.25,3.6,2.3
5,3,2,14,10,130,160,40,44,6,1,3,19,11,172,121,62,34,2,3.5,3.5,2.2
3,3,4,9,12,145,124,42,34,5,2,3,12,9,116,124,32,44,1,1.7,4.0,5.5
2,5,3,7,8,112,143,35,48,1,4,5,7,14,111,126,32,38,0,2.4,3.3,3.3
1,2,7,5,13,104,119,22,37,2,3,5,10,14,130,125,42,31,1,3.4,3.4,2.3
4,2,4,13,13,149,129,49,35,1,1,8,6,16,124,140,35,44,0,1.4,5.0,9.0
8,2,0,22,7,161,107,53,28,2,6,2,8,10,111,153,34,47,1,1.22,7.0,15.0
5,1,4,12,13,109,130,41,35,3,3,4,9,13,107,174,28,54,0,1.83,3.75,4.75
3,2,5,13,16,146,161,38,54,4,2,4,11,13,120,136,33,51,0,3.0,3.4,2.5
4,2,4,12,10,125,95,36,29,6,1,3,19,12,178,124,64,35,1,2.9,3.4,2.6
4,2,4,13,13,133,126,36,40,7,2,1,17,6,114,115,44,47,0,4.2,3.5,2.0
6,2,2,13,11,142,126,45,43,7,2,1,17,5,178,91,62,17,1,5.0,3.75,1.8
4,3,3,13,11,132,160,40,46,2,1,7,6,15,123,129,36,46,0,1.85,3.75,4.5
3,4,3,12,13,116,152,30,45,3,3,4,13,15,163,168,43,52,1,2.2,3.4,3.6
6,2,2,18,9,179,95,61,24,4,2,4,14,16,105,139,42,36,1,1.2,7.5,17.0
1,5,4,6,11,108,132,31,34,6,2,2,16,13,135,133,46,49,1,3.5,3.5,2.2
2,2,6,10,16,122,131,42,36,8,2,0,24,9,177,102,59,30,0,4.5,3.75,1.85
1,2,7,8,17,126,150,33,47,2,6,2,6,6,114,131,37,41,1,2.2,3.4,3.6
1,6,3,7,12,107,176,31,58,4,3,3,15,14,161,131,52,35,2,4.5,3.6,1.91
4,2,4,12,14,137,143,39,54,4,3,3,12,10,130,153,41,43,0,2.25,3.5,3.4
1,2,7,6,16,129,123,36,44,2,2,6,7,12,110,118,26,37,1,2.05,3.4,4.2
5,1,4,16,14,157,131,57,39,4,2,4,12,12,123,122,32,40,1,1.44,4.75,8.0
7,3,0,18,6,111,110,44,43,4,2,4,13,10,128,98,39,34,2,1.83,3.75,4.75
2,5,3,6,7,114,121,34,39,5,3,2,15,12,170,121,52,31,2,4.5,3.6,1.91
3,4,3,13,14,120,157,34,51,2,5,3,8,11,123,118,37,34,2,2.55,3.25,3.1
2,2,6,9,15,132,144,36,42,3,2,5,10,14,119,122,30,42,2,2.63,3.3,2.9
3,2,5,12,18,108,138,44,39,4,2,4,12,10,119,103,34,34,2,3.3,3.3,2.38
3,2,5,12,15,163,163,46,53,6,3,1,17,7,98,113,39,43,2,6.0,4.2,1.62
3,3,4,11,14,145,142,37,55,6,2,2,18,8,173,94,61,25,2,7.0,4.2,1.55
6,2,2,16,13,130,143,47,52,1,5,4,6,12,102,181,29,55,1,1.62,4.2,6.0
8,2,0,23,8,172,96,55,30,6,1,3,18,12,159,127,59,36,2,1.8,4.0,4.5
4,3,3,13,11,120,160,41,42,2,2,6,7,12,110,113,27,37,1,1.75,3.75,5.25
2,2,6,10,16,117,139,39,35,2,2,6,7,14,128,127,37,43,0,1.85,3.6,4.75
6,2,2,21,8,173,100,64,24,7,2,1,21,9,161,97,49,30,0,2.15,3.5,3.6
2,5,3,8,12,119,113,36,37,1,3,6,8,15,120,130,39,32,2,2.8,3.3,2.75
2,2,6,6,13,109,107,28,37,2,2,6,12,20,110,130,41,38,2,2.7,3.25,2.88
6,3,1,16,9,170,121,56,30,5,3,2,15,9,123,155,44,41,1,1.67,4.0,5.75
6,3,1,17,6,98,108,44,38,2,1,7,9,16,126,147,35,40,1,1.36,5.5,9.5
4,2,4,10,12,107,124,29,41,3,2,5,12,16,168,161,46,54,1,1.65,4.0,6.0
1,4,5,7,14,100,193,28,59,2,4,4,13,16,122,143,34,51,1,2.25,3.3,3.6
2,3,5,7,12,128,123,36,39,6,2,2,16,13,132,141,49,54,2,2.9,3.3,2.63
7,1,2,19,10,145,127,53,38,2,4,4,5,8,122,118,37,40,1,1.25,6.5,15.0
5,1,4,13,10,109,112,33,36,3,3,4,10,17,148,140,34,56,2,1.6,4.0,6.5
2,3,5,4,12,113,120,32,44,6,2,2,22,9,152,98,60,26,2,10.0,5.25,1.36
2,3,5,8,13,124,130,36,29,6,3,1,17,9,175,115,60,28,0,3.4,3.4,2.3
2,1,7,8,16,111,127,31,39,2,4,4,7,12,121,109,34,35,2,2.4,3.3,3.25
6,3,1,19,10,156,87,48,28,2,2,6,6,13,118,107,34,36,0,1.18,8.0,19.0
2,2,6,10,17,150,157,44,52,5,1,4,13,8,111,103,35,31,2,4.75,3.6,1.85
4,2,4,10,16,136,144,31,57,2,3,5,9,14,96,182,28,57,0,1.91,3.5,4.6
6,2,2,17,12,133,144,47,53,7,1,2,23,10,141,127,56,39,1,3.25,3.5,2.3
2,3,5,12,17,124,133,34,47,2,3,5,7,14,132,120,39,38,0,2.6,3.25,3.0
3,2,5,15,19,115,131,45,43,5,2,3,13,12,109,122,28,42,0,2.3,3.4,3.4
4,3,3,14,11,118,169,43,47,6,3,1,17,7,98,108,43,37,0,4.2,3.6,1.95
6,1,3,23,12,129,144,51,46,2,1,7,7,14,110,130,32,38,1,1.29,6.0,12.0
2,2,6,6,13,117,112,36,36,1,3,6,4,14,116,115,30,44,1,2.38,3.1,3.5
5,4,1,14,8,181,101,63,25,7,2,1,19,10,146,139,53,48,1,1.91,3.8,4.2
2,4,4,9,11,92,183,27,60,2,2,6,10,16,157,155,46,50,2,1.91,3.6,4.5
6,2,2,21,10,152,96,57,25,2,3,5,7,12,117,139,32,34,1,1.33,5.5,11.0
3,4,3,8,11,118,123,31,37,3,2,5,15,19,113,126,44,44,0,2.38,3.3,3.3
5,4,1,16,7,106,116,46,39,2,3,5,13,18,124,134,37,48,1,1.29,6.0,12.0
6,1,3,14,7,121,96,39,26,3,4,3,13,11,120,164,43,48,0,1.73,3.9,5.25
5,3,2,13,11,111,121,27,42,5,4,1,16,10,159,86,49,29,2,5.75,3.8,1.7
2,4,4,8,14,121,121,39,37,3,3,4,9,17,134,143,31,57,1,2.55,3.25,3.1
0,3,7,2,15,111,115,27,44,4,3,3,11,13,115,120,28,44,2,2.7,3.2,2.9
7,2,1,21,8,147,94,56,26,2,3,5,14,19,122,134,37,49,0,1.2,7.5,17.0
3,4,3,9,12,109,114,30,35,7,1,2,23,10,131,142,52,46,2,4.75,3.75,1.83
3,1,6,8,13,115,117,38,37,2,2,6,10,16,165,156,44,52,1,2.05,3.3,4.2
5,4,1,19,11,154,94,54,32,2,3,5,14,19,109,107,42,39,1,1.3,6.0,11.0
2,3,5,9,13,101,187,31,62,3,3,4,10,14,126,119,40,38,0,2.7,3.2,2.9
3,3,4,8,16,133,139,32,54,5,4,1,17,7,114,114,51,38,1,4.2,3.5,2.0
2,3,5,7,12,115,141,34,38,2,1,7,7,14,111,131,32,38,0,1.83,3.6,5.0
6,2,2,13,5,127,97,42,25,6,3,1,17,10,182,108,68,29,2,2.63,3.3,2.9
7,1,2,21,13,146,139,55,51,2,5,3,10,10,109,174,37,53,0,1.8,3.8,4.75
1,4,5,14,20,125,133,40,50,4,3,3,9,15,129,147,35,53,2,2.63,3.3,2.9
4,4,2,15,9,121,106,48,35,2,3,5,8,12,101,173,29,55,1,1.36,5.25,10.0
2,3,5,13,20,107,106,39,44,0,3,7,3,16,107,113,27,45,1,1.95,3.5,4.5
5,2,3,12,13,119,113,31,43,4,1,5,10,12,123,113,44,37,1,1.91,3.5,4.75
2,4,4,9,14,118,125,36,38,6,2,2,13,6,125,96,43,27,1,3.4,3.2,2.38
2,5,3,11,11,102,188,34,57,3,3,4,9,13,121,119,30,36,2,2.15,3.4,3.75
7,1,2,21,10,126,154,52,45,1,4,5,6,13,120,139,32,38,1,1.57,4.5,6.0
7,3,0,19,7,169,110,63,28,5,4,1,23,11,161,95,59,32,1,3.1,3.6,2.38
0,2,8,2,16,110,111,26,41,3,4,3,8,11,109,120,33,33,1,2.88,3.1,2.88
4,1,5,10,12,113,117,41,36,1,3,6,7,14,90,188,29,58,0,2.15,3.3,3.9
5,2,3,10,7,126,90,42,26,4,3,3,12,11,127,126,34,38,1,1.7,3.8,5.75
8,2,0,19,6,153,111,58,26,1,4,5,13,19,129,118,41,46,1,1.36,5.25,10.0
4,4,2,21,13,154,100,57,36,2,2,6,9,15,119,140,35,37,1,1.25,7.0,13.0
3,3,4,14,19,106,103,37,44,5,3,2,16,8,135,101,49,34,2,4.2,3.5,2.0
2,2,6,10,15,156,159,43,53,8,0,2,21,8,136,135,53,37,2,7.0,4.33,1.53
6,2,2,13,11,123,99,31,37,1,4,5,6,12,115,145,30,39,1,2.5,3.3,3.1
6,2,2,21,14,163,136,59,53,4,3,3,9,15,124,149,34,56,1,1.75,3.8,5.25
1,5,4,10,14,114,190,37,58,6,3,1,20,9,149,96,58,31,2,6.25,4.0,1.62
1,2,7,8,15,149,163,39,56,6,2,2,22,15,160,137,60,53,2,4.75,3.9,1.8
8,0,2,21,8,141,129,57,38,1,5,4,10,13,126,174,42,52,1,1.4,5.0,9.0
1,4,5,13,20,122,128,42,51,4,4,2,20,12,167,88,61,32,1,7.5,5.0,1.44
4,3,3,11,9,125,136,33,35,1,2,7,8,15,150,161,43,57,1,1.83,3.75,4.75
2,2,6,9,15,115,152,33,44,3,2,5,8,12,115,114,41,36,0,2.2,3.3,3.75
1,4,5,7,12,87,190,29,58,1,2,7,4,16,115,107,31,40,2,2.38,3.25,3.4
3,4,3,8,10,94,127,28,36,6,2,2,14,11,122,93,32,37,1,2.38,3.25,3.4
6,3,1,19,9,146,101,55,34,5,2,3,8,6,136,88,39,25,0,1.62,4.0,6.5
1,4,5,6,13,109,144,30,40,3,3,4,13,17,107,105,35,45,1,1.83,3.75,4.75
5,3,2,14,7,137,102,50,32,6,2,2,22,15,165,132,63,53,1,1.91,3.75,4.33
3,3,4,10,18,127,158,37,60,8,2,0,20,6,163,104,63,27,2,4.0,3.6,2.0
2,1,7,8,16,115,104,36,39,3,3,4,9,15,126,153,36,54,2,2.5,3.25,2.8
4,3,3,18,11,171,86,60,33,4,4,2,9,8,93,123,29,35,1,1.3,5.5,8.5
2,3,5,10,18,106,111,33,52,8,0,2,22,7,139,122,59,35,2,6.0,3.8,1.57
5,2,3,8,6,139,103,43,31,2,3,5,12,18,120,132,43,50,1,1.4,4.5,7.5
5,2,3,12,12,118,92,31,38,5,2,3,14,10,130,136,34,36,2,2.1,3.3,3.5
6,1,3,22,18,161,134,60,51,2,3,5,8,13,108,156,30,46,1,1.53,4.0,6.0
1,5,4,9,14,119,172,39,54,1,3,6,7,16,84,190,28,63,1,1.8,3.5,4.5
3,3,4,8,11,109,125,41,37,5,4,1,18,10,140,107,53,39,2,7.0,4.33,1.44
8,2,0,17,5,158,103,57,26,6,2,2,17,7,139,98,48,29,2,2.05,3.4,3.6
1,1,8,9,18,150,166,44,58,2,4,4,7,10,115,143,37,38,2,3.3,3.4,2.15
9,0,1,24,6,135,125,56,33,8,1,1,16,5,147,93,52,27,1,1.83,3.75,4.2
6,3,1,20,11,141,117,55,46,5,1,4,12,13,124,98,33,39,1,1.29,5.5,11.0
3,4,3,9,9,114,143,37,34,5,2,3,8,6,146,107,40,28,1,2.63,3.2,2.8
1,3,6,10,17,118,148,33,45,2,4,4,9,13,126,165,40,54,1,2.38,3.3,3.1
7,1,2,18,7,139,94,50,28,2,0,8,8,17,113,107,36,45,1,1.3,5.5,10.0
4,2,4,9,14,110,141,36,51,2,3,5,8,14,114,124,44,37,1,1.91,3.5,4.2
4,3,3,8,10,82,158,26,48,1,0,9,9,19,140,149,39,55,2,1.8,3.5,4.5
2,2,6,9,17,120,142,42,49,6,1,3,21,18,160,129,56,49,0,3.5,3.4,2.1
1,3,6,5,14,87,173,27,55,2,2,6,8,17,112,103,33,51,1,2.5,3.1,3.1
6,1,3,16,11,136,139,37,37,4,3,3,18,9,182,85,64,29,1,5.0,4.0,1.67
2,0,8,9,19,105,115,37,49,2,0,8,12,18,135,152,39,54,0,2.15,3.4,3.8
1,3,6,7,16,117,137,39,44,9,0,1,25,7,137,131,60,33,2,6.5,4.33,1.57
4,2,4,7,7,148,108,41,29,2,3,5,9,16,112,124,43,38,1,1.53,4.2,7.5
2,3,5,6,13,98,162,30,52,6,1,3,16,11,120,152,33,36,2,2.9,3.2,2.7
5,1,4,11,14,100,140,37,47,4,3,3,9,8,114,136,34,34,0,2.5,3.3,3.1
6,2,2,20,16,163,123,53,46,2,1,7,12,20,111,114,40,49,2,1.62,4.2,6.0
3,3,4,8,14,94,158,29,53,2,2,6,10,16,122,144,37,46,2,2.3,3.4,3.4
2,3,5,9,14,129,166,42,58,5,1,4,13,12,124,103,33,43,0,2.3,3.4,3.4
8,1,1,21,7,148,89,57,29,4,2,4,18,10,186,79,66,28,1,2.63,3.4,2.88
2,1,7,15,19,128,161,40,54,7,3,0,19,7,141,113,58,40,2,9.0,5.0,1.4
7,1,2,16,9,139,104,50,36,2,2,6,8,16,111,110,29,50,1,1.4,5.0,9.0
7,3,0,18,7,141,117,54,39,8,1,1,23,9,147,81,57,28,1,2.0,3.4,4.33
6,1,3,17,10,123,157,34,35,3,2,5,10,17,97,153,34,53,2,1.95,3.5,4.5
4,3,3,10,9,109,142,38,37,1,3,6,5,14,118,143,39,45,1,1.73,3.8,5.5
2,2,6,12,18,123,140,38,50,5,2,3,12,10,100,131,40,44,1,2.15,3.4,3.75
4,2,4,13,13,129,107,32,43,4,2,4,7,6,152,107,42,30,1,3.5,3.25,2.3
4,2,4,20,12,184,81,65,32,1,4,5,7,15,123,175,39,57,1,1.25,6.5,11.0
2,2,6,7,16,105,119,29,53,5,2,3,18,16,152,125,48,45,2,3.3,3.5,2.3
1,3,6,5,13,115,156,36,50,3,2,5,14,17,134,137,41,53,2,2.63,3.3,2.9
6,1,3,17,11,129,151,35,37,2,3,5,9,15,118,116,44,36,2,2.05,3.3,4.2
5,1,4,21,11,192,87,63,33,3,1,6,13,15,112,115,41,44,1,1.29,6.0,12.0
1,2,7,5,19,104,120,29,53,4,2,4,11,12,104,134,45,44,2,2.45,3.25,3.25
2,1,7,14,17,129,155,40,52,1,4,5,7,15,125,172,40,53,0,2.38,3.4,3.25
4,2,4,8,7,149,116,42,31,5,2,3,18,17,152,123,52,46,0,2.1,3.5,3.8
4,2,4,12,13,129,105,31,45,2,3,5,6,15,102,151,29,49,0,1.91,3.5,4.75
4,2,4,12,14,92,158,34,53,7,1,2,16,9,141,99,51,35,0,4.0,3.6,2.0
9,0,1,24,7,145,127,62,33,7,3,0,14,7,127,121,45,41,0,2.4,3.3,3.3
4,3,3,10,9,116,139,44,35,7,1,2,20,9,150,84,54,29,1,3.75,3.4,2.15
3,3,4,11,12,126,111,43,34,6,2,2,14,9,142,102,49,37,1,4.33,3.4,2.0
4,2,4,14,14,138,137,44,52,7,3,0,13,6,131,123,46,37,2,5.75,3.8,1.7
3,1,6,14,16,117,114,44,43,5,2,3,13,9,119,139,50,33,1,2.75,3.3,2.8
4,2,4,15,16,127,134,41,54,1,1,8,6,21,107,124,30,56,1,1.91,3.7,4.33
6,1,3,14,10,137,103,52,40,2,2,6,14,16,135,147,44,49,1,1.36,5.25,10.0
7,0,3,19,11,149,80,52,30,4,2,4,10,12,90,168,33,53,2,1.36,5.25,10.0
1,4,5,5,16,109,161,31,53,3,3,4,9,9,146,111,41,30,1,4.2,3.4,2.05
5,1,4,13,13,99,142,44,47,4,2,4,12,13,145,111,36,47,1,2.3,3.4,3.4
1,4,5,6,14,120,172,36,54,1,2,7,3,12,115,152,35,49,1,2.25,3.5,3.4
7,3,0,14,6,130,123,45,38,5,1,4,16,13,122,153,36,39,1,1.36,5.25,10.0
4,3,3,18,18,136,129,46,47,6,0,4,23,12,185,93,62,34,2,3.75,3.75,2.05
4,2,4,11,11,126,105,44,38,8,1,1,19,7,144,125,55,34,2,5.5,4.0,1.7
4,1,5,17,16,117,113,44,44,2,3,5,7,14,145,159,42,49,1,1.91,3.7,4.33
5,0,5,15,13,123,165,34,45,6,0,4,16,11,164,73,54,30,2,4.5,3.6,1.91
5,2,3,15,11,121,129,51,30,2,3,5,6,16,117,156,36,48,2,1.8,3.75,5.0
3,2,5,10,14,124,116,41,43,1,2,7,2,10,110,170,34,49,2,1.95,3.5,4.5
5,2,3,17,14,135,129,44,50,3,2,5,10,11,136,119,36,35,1,2.6,3.4,2.9
1,0,9,5,23,114,136,32,60,4,2,4,9,12,85,184,32,59,0,2.55,3.3,3.0
4,2,4,11,11,137,113,34,43,4,3,3,16,16,143,128,46,44,1,2.9,3.4,2.6
7,3,0,14,6,126,124,45,35,6,1,3,13,9,146,99,53,37,0,2.1,3.5,3.8
6,0,4,20,11,186,97,58,34,1,2,7,13,18,126,156,42,52,1,1.22,7.5,13.0
9,1,0,21,6,159,110,61,27,6,1,3,15,11,105,140,45,46,2,1.3,6.0,11.0
2,1,7,2,9,108,177,31,47,4,2,4,12,10,143,119,37,44,0,2.7,3.3,2.88
5,2,3,12,10,155,94,53,35,5,0,5,15,13,114,166,35,45,2,1.45,4.75,8.0
1,2,7,12,22,127,163,42,57,1,1,8,6,19,121,128,36,54,1,3.1,3.5,2.4
3,2,5,10,11,133,123,34,34,5,1,4,17,14,129,107,47,39,1,1.75,3.8,5.25
3,3,4,8,14,111,159,34,48,6,1,3,17,12,130,121,43,50,0,2.8,3.3,2.75
4,2,4,14,17,125,133,41,48,2,2,6,8,14,129,116,38,42,1,1.8,3.8,4.75
2,2,6,5,13,138,147,38,46,5,1,4,13,11,125,124,52,29,2,2.9,3.4,2.6
7,0,3,17,10,159,75,55,28,8,1,1,19,6,165,107,63,26,0,2.45,3.5,3.0
6,1,3,14,10,102,145,42,52,6,0,4,21,11,193,98,60,36,2,4.75,4.2,1.75
4,2,4,10,13,88,186,34,62,7,3,0,14,6,120,129,43,34,1,4.1,3.5,2.0
7,2,1,18,6,158,97,62,27,3,3,4,8,14,111,165,35,47,0,1.3,6.0,11.0
6,3,1,16,6,169,96,66,28,4,2,4,12,13,90,186,36,63,1,1.4,5.25,8.5
5,1,4,18,19,125,111,48,45,2,2,6,2,8,106,180,29,48,2,2.1,3.6,3.75
6,3,1,13,9,120,120,43,34,3,4,3,8,12,113,163,35,45,1,1.36,5.25,9.5
5,0,5,15,13,117,162,36,43,5,1,4,15,14,107,154,49,57,1,2.25,3.6,3.3
6,1,3,15,10,138,120,55,28,4,2,4,13,15,115,137,37,45,2,2.4,3.6,3.0
2,2,6,8,15,142,109,40,43,6,1,3,16,11,141,75,49,28,0,3.2,3.75,2.25
6,2,2,17,10,135,112,41,44,2,2,6,13,21,125,165,43,56,1,1.6,4.33,6.0
7,0,3,24,11,207,100,70,40,4,2,4,16,11,139,125,43,35,1,1.57,4.5,6.0
0,1,9,6,21,129,123,39,55,2,2,6,5,12,129,156,36,46,1,1.83,4.0,4.33
3,3,4,11,10,137,129,38,48,4,2,4,11,12,162,101,51,40,1,3.5,3.6,2.15
7,2,1,15,9,122,125,44,38,5,1,4,13,12,102,147,46,57,0,1.36,5.0,11.0
7,1,2,22,11,142,118,45,41,3,3,4,8,14,121,172,41,48,1,1.95,3.5,4.33
5,2,3,15,11,137,82,45,32,4,2,4,12,14,118,129,34,40,1,1.65,4.0,6.0
1,2,7,7,19,105,146,42,55,6,0,4,16,12,121,144,40,42,2,2.55,3.3,3.0
6,3,1,18,6,173,100,70,30,2,2,6,5,13,115,161,32,47,2,1.29,6.0,12.0
1,1,8,8,20,137,116,41,51,3,2,5,15,13,129,131,44,38,0,2.88,3.3,2.7
3,3,4,15,11,141,132,44,47,3,2,5,10,18,155,107,47,48,2,3.4,3.4,2.3
4,2,4,12,15,101,194,40,68,7,0,3,24,11,200,107,67,42,2,5.75,4.0,1.67
4,1,5,13,19,118,113,40,47,5,2,3,13,11,135,86,43,35,2,5.5,3.8,1.73
3,2,5,16,14,132,118,44,35,5,2,3,14,11,132,124,47,29,2,1.95,3.6,4.33
3,3,4,10,14,119,177,44,48,1,1,8,7,21,109,151,43,59,2,2.5,3.3,3.1
5,2,3,15,13,110,142,53,55,1,2,7,10,19,134,116,41,47,1,1.95,3.6,4.33
4,2,4,12,12,122,127,37,38,3,3,4,15,11,139,126,43,45,0,1.8,3.75,5.0
3,2,5,7,10,116,164,35,44,8,1,1,23,9,147,118,48,42,2,2.25,3.5,3.4
6,0,4,16,12,117,150,43,44,5,3,2,15,8,176,101,67,33,2,5.25,3.9,1.73
8,0,2,27,10,198,106,69,40,6,3,1,14,9,125,124,44,40,1,2.1,3.5,3.75
5,0,5,15,13,116,153,44,47,4,1,5,13,19,111,113,38,43,1,1.85,3.6,4.75
8,1,1,23,9,138,114,47,38,3,3,4,10,11,125,129,40,40,0,2.63,3.6,2.75
5,2,3,12,10,138,84,41,35,1,2,7,9,19,122,128,39,50,0,1.36,5.25,10.0
2,1,7,8,18,122,141,46,55,3,4,3,16,11,138,127,46,49,0,2.3,3.3,3.5
3,3,4,11,16,118,181,43,50,5,2,3,16,13,120,134,53,54,0,4.0,3.4,2.1
5,2,3,15,10,134,127,48,32,8,0,2,27,10,173,113,61,43,2,5.0,4.0,1.73
3,3,4,11,15,99,177,37,62,5,3,2,12,11,116,135,37,46,2,6.5,4.0,1.62
5,3,2,15,8,189,96,71,33,4,2,4,10,16,158,111,46,44,0,1.75,4.0,5.0
4,1,5,13,18,118,110,38,42,2,4,4,11,17,112,191,41,58,0,1.91,3.5,4.75
5,3,2,14,13,122,135,41,48,5,0,5,15,13,127,142,47,45,2,1.36,5.0,11.0
4,3,3,9,12,160,114,52,39,2,2,6,9,14,107,163,31,47,2,1.36,5.5,9.0
1,3,6,9,18,119,132,38,54,4,4,2,11,7,192,98,66,39,2,6.0,4.2,1.62
3,5,2,16,10,137,129,45,46,3,3,4,12,14,93,180,37,60,2,1.95,3.4,4.5
3,3,4,11,12,132,127,44,38,4,2,4,14,12,133,132,48,39,0,2.0,3.5,4.2
2,3,5,14,16,132,115,48,35,1,2,7,7,19,129,137,45,54,1,2.05,3.5,4.0
