odds-home,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-opposition-shots,home-shots-on-target,home-opposition-shots-on-target,odds-draw,odds-away,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-opposition-shots,away-shots-on-target,away-opposition-shots-on-target,result
2.0,1,4,5,9,20,103,163,29,61,3.6,4.0,2,3,5,14,17,100,175,36,63,H
5.5,2,5,3,10,12,123,115,37,38,3.8,1.73,5,3,2,16,12,180,116,58,40,D
2.25,1,4,5,10,16,99,145,33,48,3.3,3.6,2,3,5,16,21,124,148,48,44,A
1.4,5,3,2,17,10,154,112,53,30,4.8,9.5,4,2,4,7,9,87,168,23,50,H
2.2,6,3,1,22,12,189,97,66,33,3.5,3.5,6,1,3,19,12,151,110,51,34,D
1.25,7,2,1,25,11,142,106,50,35,6.5,15.0,1,4,5,9,14,98,130,31,41,D
4.2,3,3,4,14,16,109,147,35,50,3.6,1.95,5,3,2,15,11,184,111,61,39,D
6.0,3,2,5,7,12,85,181,22,61,3.8,1.67,5,3,2,15,9,138,115,58,32,H
3.1,2,2,6,8,22,102,190,32,63,3.3,2.5,2,3,5,10,19,110,160,32,57,A
2.05,3,3,4,12,16,139,129,38,52,3.5,3.9,4,2,4,14,14,149,132,40,38,H
1.29,5,4,1,20,12,179,90,64,31,6.0,13.0,2,6,2,11,10,116,127,36,42,H
2.38,2,2,6,13,17,105,177,41,54,3.3,3.3,3,3,4,17,19,114,139,47,42,D
1.67,3,1,6,13,21,157,116,36,51,4.0,5.75,1,3,6,11,17,96,184,33,61,H
2.15,5,3,2,17,11,168,111,59,34,3.4,3.8,5,2,3,18,12,143,111,50,35,H
1.5,6,3,1,22,11,169,82,59,30,4.5,7.5,5,3,2,16,9,174,112,60,26,D
5.25,3,2,5,13,16,155,137,43,39,4.0,1.7,6,3,1,21,12,172,83,62,25,A
1.2,5,2,3,16,13,156,105,53,35,7.0,19.0,4,1,5,9,13,83,190,21,66,D
2.5,1,4,5,8,13,99,131,29,40,3.2,3.2,3,3,4,13,15,105,151,32,50,H
9.0,0,3,7,8,18,92,187,27,58,5.0,1.4,7,2,1,23,9,146,103,53,36,A
1.62,5,4,1,14,9,180,109,59,38,4.2,6.0,3,3,4,12,16,124,143,34,54,D
1.75,3,4,3,15,15,112,132,42,41,3.75,5.25,2,2,6,8,22,97,192,32,66,H
8.0,2,5,3,11,11,110,136,33,45,4.75,1.44,6,3,1,21,10,169,83,59,30,A
1.8,5,3,2,16,8,141,110,60,27,3.8,4.75,3,1,6,11,19,157,123,33,51,H
3.2,4,4,2,15,9,170,106,60,23,3.4,2.4,6,2,2,20,10,169,99,58,30,A
2.05,3,3,4,11,17,110,152,35,55,3.6,3.8,1,3,6,9,16,103,162,40,49,H
1.65,3,3,4,12,14,113,149,35,48,4.2,5.5,0,2,8,7,20,89,187,24,59,A
3.3,3,2,5,8,13,84,211,19,72,3.3,2.38,3,2,5,14,16,146,136,45,44,H
1.53,7,1,2,21,9,165,90,61,26,4.33,7.0,5,3,2,15,8,143,113,58,28,H
1.22,7,2,1,24,9,172,88,62,30,7.0,15.0,2,4,4,9,11,92,132,26,35,D
2.0,3,1,6,10,19,150,133,29,53,3.6,4.0,3,3,4,12,17,120,146,35,54,D
1.95,7,2,1,23,10,151,101,53,35,3.6,4.2,5,5,0,14,5,185,96,59,29,D
5.75,2,1,7,8,23,89,207,28,65,3.8,1.7,3,4,3,11,10,161,103,56,26,H
1.8,3,3,4,12,16,112,148,30,55,3.6,5.25,2,4,4,10,14,106,150,33,50,A
1.29,7,2,1,24,13,182,77,69,30,6.0,12.0,4,3,3,14,13,113,134,36,39,H
5.0,1,2,7,9,18,113,161,45,48,4.0,1.73,4,3,3,13,12,181,105,59,36,A
6.5,3,2,5,16,18,148,137,46,48,4.5,1.53,6,3,1,23,9,181,86,65,30,A
1.6,5,2,3,14,12,132,121,52,33,4.33,6.0,0,2,8,9,21,102,160,37,48,D
2.6,4,3,3,13,12,179,102,55,34,3.4,2.9,7,3,0,21,7,157,95,50,31,D
3.4,3,3,4,11,11,156,104,57,27,3.6,2.2,7,2,1,26,11,194,79,79,33,D
2.3,3,3,4,12,17,120,143,38,54,3.4,3.4,3,3,4,12,13,126,147,39,45,A
2.15,1,2,7,8,19,91,193,25,62,3.4,3.8,2,1,7,8,23,81,208,25,67,H
1.5,5,5,0,14,5,182,99,58,25,4.5,7.5,3,2,5,10,18,152,129,28,51,H
2.8,4,2,4,14,18,119,138,43,50,3.3,2.75,3,3,4,12,16,99,145,27,55,H
7.0,2,4,4,9,11,85,145,27,41,4.0,1.57,7,1,2,24,8,170,84,64,23,A
1.95,2,4,4,11,15,104,141,35,48,3.4,4.5,4,2,4,11,14,88,210,23,68,H
9.0,3,2,5,9,18,90,200,23,69,6.0,1.33,6,3,1,21,9,179,87,63,29,A
1.75,7,1,2,23,7,170,90,63,22,3.8,5.25,5,5,0,16,7,176,100,59,26,H
3.1,1,1,8,6,26,86,206,28,68,3.2,2.6,3,4,3,14,13,109,133,37,43,D
1.91,3,2,5,13,18,101,142,28,54,3.6,4.5,1,4,5,7,11,89,140,25,39,D
1.17,7,3,0,26,9,183,79,76,31,8.5,19.0,2,2,6,10,17,84,202,24,66,H
2.63,0,3,7,10,20,94,162,37,50,3.4,2.88,3,2,5,17,19,147,127,46,47,H
1.4,7,3,0,22,8,149,99,47,35,5.0,9.0,4,3,3,13,12,127,146,36,49,H
1.45,3,4,3,12,13,179,94,55,34,4.75,8.0,2,2,6,11,21,148,135,29,52,D
2.2,3,4,3,11,9,146,107,56,24,3.4,3.6,4,3,3,13,12,133,115,51,32,H
2.4,5,2,3,15,17,123,135,44,48,3.3,3.3,3,3,4,11,14,126,140,41,50,A
3.5,3,1,6,20,23,135,135,45,53,3.3,2.3,4,3,3,11,8,147,115,56,23,H
2.15,6,3,1,20,9,178,88,63,32,3.6,3.6,7,1,2,22,8,157,96,58,28,A
1.62,4,3,3,12,13,132,130,41,43,4.0,6.5,3,2,5,10,17,94,199,28,64,H
3.4,2,1,7,9,18,85,213,23,66,3.4,2.3,2,3,5,13,19,99,139,25,53,H
1.36,5,4,1,16,8,177,96,61,28,5.5,9.0,1,3,6,14,22,103,161,43,48,H
2.2,3,4,3,15,14,107,136,37,45,3.3,3.75,5,2,3,14,15,120,139,40,42,H
4.75,2,3,5,11,19,145,130,29,55,4.2,1.75,7,3,0,22,8,155,94,43,32,A
5.0,4,2,4,13,14,126,138,36,47,4.0,1.75,8,2,0,27,8,197,74,80,28,H
3.6,3,3,4,12,13,125,124,43,38,3.5,2.15,2,5,3,12,14,167,92,54,34,D
1.83,1,4,5,9,13,88,138,25,40,3.5,5.25,1,2,7,7,26,88,188,30,61,H
1.35,7,3,0,25,8,157,93,51,30,5.5,9.5,5,3,2,14,9,127,124,43,39,H
3.5,3,1,6,9,18,95,198,30,65,3.5,2.2,4,2,4,16,17,126,136,39,48,H
3.5,1,1,8,6,26,83,191,29,63,3.3,2.3,3,1,6,21,22,132,140,45,52,D
5.25,2,3,5,13,17,104,144,27,48,4.0,1.7,5,3,2,19,11,174,84,62,33,H
2.15,1,2,7,12,25,98,161,41,56,3.5,3.6,3,1,6,11,16,96,210,27,62,H
3.1,4,2,4,11,16,124,131,37,41,3.4,2.45,2,4,4,10,14,118,123,40,38,H
1.25,8,0,2,23,7,139,104,55,31,6.25,15.0,4,4,2,18,14,106,141,38,45,H
1.3,7,2,1,26,11,190,74,72,33,6.0,11.0,2,3,5,10,20,136,136,28,57,D
2.2,2,6,2,12,13,163,87,53,34,3.4,3.6,5,4,1,17,8,185,82,68,26,H
1.7,4,3,3,10,9,153,107,54,25,3.7,6.0,2,4,4,9,11,92,132,25,38,H
2.4,4,2,4,18,16,137,132,41,43,3.4,3.2,2,3,5,14,19,100,156,27,50,H
4.2,1,4,5,9,16,118,127,38,44,3.75,1.91,7,3,0,24,8,154,99,48,33,H
5.25,2,2,6,20,24,132,144,43,54,4.0,1.7,3,6,1,12,10,163,89,56,33,A
1.29,4,3,3,17,15,173,88,54,37,6.5,11.0,4,2,4,11,17,125,127,38,43,H
6.0,2,4,4,8,9,91,135,27,35,4.33,1.6,6,3,1,26,12,195,69,70,32,A
3.1,5,3,2,14,8,128,131,44,37,3.3,2.5,4,3,3,10,9,148,104,51,24,D
10.0,3,1,6,11,18,101,193,27,58,5.75,1.33,9,0,1,23,5,139,97,53,27,A
1.22,4,4,2,16,9,166,91,63,29,7.0,15.0,1,2,7,8,25,92,181,33,60,H
2.05,3,4,3,14,13,104,130,33,42,3.5,4.0,2,2,6,15,24,103,153,43,52,H
1.67,2,4,4,10,18,120,146,26,54,4.0,5.75,4,1,5,12,17,104,201,35,63,H
6.5,1,2,7,18,24,118,149,42,56,4.2,1.57,10,0,0,24,2,149,91,57,25,A
2.1,2,4,4,7,10,93,131,28,34,3.4,4.0,2,2,6,15,24,98,148,42,52,H
2.6,5,3,2,13,7,121,137,45,38,3.4,2.9,2,3,5,13,16,102,149,28,46,D
2.63,3,1,6,9,16,98,192,26,60,3.3,2.9,4,2,4,11,17,118,127,37,46,H
5.75,4,3,3,16,13,108,126,34,44,3.8,1.7,3,6,1,10,10,163,85,55,33,A
1.62,3,4,3,11,15,127,136,32,47,4.1,6.0,1,2,7,7,23,100,176,37,57,H
3.0,4,2,4,18,16,134,131,43,45,3.3,2.6,3,4,3,7,9,145,96,46,26,A
2.15,4,3,3,16,14,168,80,57,34,3.6,3.5,6,3,1,22,10,149,104,46,35,H
1.22,4,4,2,17,8,174,95,67,32,7.0,15.0,3,1,6,10,18,99,209,33,67,H
4.2,2,4,4,11,16,119,124,40,46,3.6,1.95,6,3,1,24,11,178,75,62,34,A
1.33,5,3,2,22,12,137,108,44,39,5.5,8.5,4,2,4,15,14,101,129,28,47,H
2.9,3,1,6,11,19,94,221,34,73,3.1,2.6,3,3,4,9,9,94,126,29,34,H
1.36,10,0,0,23,2,140,89,54,24,5.0,8.5,4,1,5,17,17,133,128,46,46,H
10.0,1,2,7,7,22,108,172,39,54,5.5,1.3,5,3,2,18,13,170,73,56,28,A
2.5,2,3,5,15,18,107,154,35,48,3.3,2.9,2,3,5,10,16,112,125,38,48,A
1.22,4,5,1,11,9,149,88,51,28,6.5,13.0,4,0,6,9,15,103,184,28,57,H
2.63,2,2,6,14,25,104,140,41,50,3.2,2.8,4,3,3,11,14,126,143,36,49,A
2.5,4,1,5,9,16,110,128,34,48,3.3,2.9,1,1,8,17,24,114,149,42,59,D
1.3,6,3,1,23,10,171,73,60,32,5.5,10.0,5,3,2,14,8,130,127,46,37,H
2.8,4,3,3,10,10,148,97,49,30,3.25,2.6,4,4,2,17,9,191,88,69,28,A
4.33,1,2,7,6,19,107,166,38,50,3.5,1.95,3,2,5,11,15,117,113,39,42,D
2.4,4,1,5,11,16,94,195,37,61,3.25,3.3,4,0,6,10,16,99,192,31,60,H
1.25,10,0,0,23,2,138,91,52,27,6.5,14.0,4,3,3,13,12,118,136,42,42,H
2.1,2,3,5,15,17,109,146,37,45,3.6,3.7,4,3,3,14,15,128,145,39,53,H
2.35,7,2,1,27,11,182,72,63,33,3.6,3.1,6,2,2,20,12,167,80,54,29,H
1.25,5,4,1,14,10,168,86,59,29,6.0,16.0,3,3,4,9,9,92,128,28,36,H
1.75,3,3,4,8,13,123,108,37,34,3.7,5.5,4,1,5,14,14,96,135,25,50,A
2.9,2,2,6,13,26,105,138,42,51,3.4,2.6,3,1,6,11,19,118,131,39,46,A
1.29,5,3,2,20,10,147,98,49,34,5.5,9.5,1,2,7,18,24,112,146,43,58,H
5.5,3,2,5,9,17,115,128,35,49,3.75,1.62,5,3,2,20,9,188,89,66,26,A
2.2,3,3,4,12,15,117,117,38,43,3.4,3.6,3,2,5,8,14,127,101,36,34,H
1.17,6,1,3,19,12,162,79,53,28,8.5,19.0,4,1,5,13,16,101,186,40,56,H
2.75,3,2,5,10,11,90,151,26,43,3.2,2.88,2,3,5,13,16,104,148,37,43,D
11.0,4,0,6,11,19,100,188,32,63,5.5,1.33,7,2,1,26,10,166,75,57,34,D
1.75,5,1,4,15,13,97,124,27,44,3.7,5.5,1,3,6,8,19,111,174,40,51,H
6.0,3,3,4,13,16,133,147,41,55,4.0,1.65,6,4,0,16,7,184,81,66,25,A
4.33,4,0,6,14,19,121,129,44,47,3.4,1.85,6,2,2,22,10,160,94,51,34,D
1.75,1,2,7,17,23,96,151,40,61,3.5,4.75,2,1,7,13,29,108,139,42,55,A
1.8,3,3,4,13,16,111,145,38,47,3.5,4.5,3,1,6,10,21,111,136,35,50,H
2.63,6,2,2,24,10,191,87,68,27,3.25,2.63,10,0,0,23,4,142,80,53,24,H
3.6,4,0,6,14,18,105,163,42,48,3.4,2.2,3,2,5,8,15,130,105,38,33,H
3.3,1,3,6,9,21,120,160,44,56,3.5,2.3,4,1,5,17,20,118,133,47,48,H
6.0,2,3,5,12,15,108,135,40,39,4.1,1.62,9,0,1,21,6,140,80,48,25,A
3.1,4,1,5,12,17,107,188,36,71,3.3,2.5,3,3,4,12,15,111,140,39,43,A
7.0,3,1,6,14,27,105,129,40,54,4.75,1.5,5,3,2,21,12,153,103,48,39,A
1.33,7,1,2,25,9,178,92,65,28,5.5,11.0,6,1,3,18,10,96,120,31,42,H
2.5,2,1,7,9,23,98,145,37,53,3.2,3.2,2,3,5,8,11,89,146,24,44,D
2.38,3,3,4,13,16,128,143,40,55,3.4,3.2,1,2,7,16,21,96,145,37,55,H
4.5,3,3,4,13,15,117,116,38,43,4.0,1.8,6,1,3,17,13,155,81,48,30,H
2.15,7,3,0,18,7,160,82,61,26,3.4,3.75,6,3,1,24,10,170,78,62,33,D
1.83,4,1,5,17,21,104,138,46,47,3.75,4.75,2,2,6,8,17,99,122,34,37,D
3.25,1,2,7,14,21,90,145,33,51,3.4,2.38,4,3,3,17,10,122,108,42,39,A
1.22,5,4,1,19,10,155,76,49,28,7.0,15.0,3,1,6,13,28,111,134,42,57,A
2.15,6,0,4,16,16,143,82,46,31,3.5,3.6,8,0,2,28,8,189,80,73,26,D
2.5,2,3,5,7,10,89,133,22,42,3.2,3.25,4,2,4,15,15,133,141,41,52,A
6.0,4,2,4,14,15,113,145,41,44,4.2,1.6,6,4,0,16,7,160,89,61,29,D
1.7,5,1,4,16,13,88,136,26,51,3.8,5.75,3,1,6,11,19,112,180,35,70,H
1.2,6,2,2,24,11,152,105,52,39,7.5,17.0,4,0,6,12,16,100,167,38,48,H
1.18,9,0,1,19,6,127,86,42,27,8.0,19.0,1,3,6,10,21,128,149,45,55,H
1.83,3,2,5,7,14,131,108,36,34,3.5,5.25,2,3,5,11,16,110,132,40,37,H
1.22,7,1,2,25,11,171,106,59,41,7.0,15.0,1,3,6,8,18,99,127,34,40,A
2.05,3,2,5,18,23,110,134,49,44,3.5,3.9,1,2,7,13,20,89,151,33,55,A
2.9,4,0,6,13,14,108,175,43,50,3.25,2.7,2,3,5,10,17,111,142,40,41,H
2.65,5,3,2,21,13,156,79,52,31,3.25,2.9,9,0,1,20,6,123,83,44,30,D
2.7,2,3,5,8,12,88,133,23,44,3.1,3.0,5,1,4,14,13,86,140,25,52,D
9.5,2,1,7,8,21,110,177,34,68,5.25,1.36,7,1,2,27,8,181,86,69,30,D
3.4,4,0,6,15,29,112,136,42,56,3.4,2.3,4,1,5,10,14,148,104,43,34,H
1.2,6,4,0,16,7,173,90,64,29,7.5,17.0,1,3,6,10,20,120,147,42,56,D
2.88,4,3,3,15,15,105,161,36,50,3.4,2.63,5,2,3,17,9,124,111,44,38,D
6.0,5,2,3,16,13,135,138,43,48,4.5,1.57,5,1,4,16,17,150,79,49,31,A
1.95,8,1,1,19,6,122,78,41,27,3.6,4.2,6,1,3,23,12,175,107,61,44,H
1.7,2,2,6,11,15,88,143,33,48,3.9,5.5,2,2,6,8,19,107,164,34,64,A
1.7,5,3,2,18,9,125,108,48,38,4.0,5.25,3,2,5,17,22,111,129,48,45,H
8.0,1,3,6,9,19,116,151,40,60,4.75,1.45,4,4,2,20,14,136,81,48,32,H
1.85,3,1,6,10,16,141,102,38,38,3.75,4.5,5,1,4,15,16,135,132,42,44,A
1.29,7,2,1,26,6,183,80,66,26,6.0,13.0,2,3,5,7,11,93,138,24,46,H
2.15,2,3,5,10,18,98,133,38,44,3.3,3.9,5,0,5,13,12,122,167,41,50,H
2.3,5,1,4,14,13,91,141,28,51,3.25,3.5,3,4,3,15,16,105,164,42,53,H
5.75,2,2,6,8,16,113,160,42,42,4.0,1.65,6,4,0,15,6,171,90,62,29,A
1.22,5,1,4,18,16,140,75,48,27,7.0,15.0,4,0,6,12,26,105,134,38,54,H
1.29,5,1,4,19,14,165,110,56,47,6.0,13.0,2,3,5,11,18,117,157,42,61,H
2.3,4,4,2,17,12,148,76,50,28,3.4,3.4,7,2,1,22,6,172,87,56,26,H
1.25,7,3,0,17,5,176,88,69,24,6.5,14.0,3,3,4,11,16,97,133,40,48,H
3.9,1,3,6,6,12,85,149,20,49,3.3,2.15,6,2,2,23,11,127,116,52,44,D
2.15,2,4,4,13,17,107,166,40,53,3.3,3.9,1,2,7,8,19,100,136,38,52,H
3.9,2,2,6,10,18,95,168,35,68,3.4,2.1,3,1,6,11,16,145,99,42,38,A
2.25,6,1,3,17,12,131,134,43,41,3.3,3.6,5,1,4,12,12,96,136,29,48,D
9.0,5,0,5,14,12,119,173,44,53,5.0,1.4,8,1,1,19,6,125,73,43,27,D
2.4,4,0,6,13,23,108,123,40,44,3.3,3.25,2,2,6,7,17,107,153,38,45,H
7.5,2,2,6,16,25,117,134,48,52,5.0,1.44,6,1,3,19,14,143,69,48,25,A
1.25,7,2,1,19,7,126,73,43,30,6.5,15.0,4,0,6,12,23,104,121,39,43,H
2.1,1,1,8,5,17,92,128,33,50,3.2,4.2,1,4,5,6,11,88,142,21,49,H
1.4,6,3,1,21,8,123,114,51,41,5.25,8.5,2,2,6,10,19,90,169,34,71,H
2.15,2,2,6,8,17,111,160,40,62,3.3,3.9,4,1,5,12,11,109,169,41,51,D
2.63,2,3,5,8,16,95,144,37,55,3.3,2.9,6,1,3,17,12,140,124,44,41,D
2.1,5,2,3,14,13,98,140,31,50,3.4,4.0,2,2,6,14,24,105,135,45,50,H
1.44,7,2,1,22,7,167,89,54,30,5.0,7.5,3,4,3,13,14,102,151,39,48,H
5.5,1,2,7,3,17,106,144,33,45,4.2,1.65,5,3,2,17,10,147,76,56,27,H
1.85,2,2,6,6,17,107,152,36,49,3.6,4.75,2,3,5,9,15,116,143,36,56,H
2.15,4,3,3,15,13,149,81,59,31,3.6,3.6,5,1,4,18,13,161,107,57,46,H
1.25,7,3,0,18,5,183,85,75,23,6.5,15.0,1,2,7,14,26,108,136,46,50,D
1.95,3,3,4,13,18,102,157,39,53,3.4,4.5,1,4,5,6,9,91,142,22,48,H
2.0,4,0,6,12,23,99,124,37,44,3.5,4.2,4,2,4,13,11,111,164,42,45,H
3.6,2,4,4,9,15,99,144,36,50,3.4,2.2,3,1,6,14,16,146,99,47,37,A
2.2,5,2,3,13,13,98,144,31,50,3.3,3.8,2,1,7,5,15,101,123,33,48,A
11.0,2,2,6,10,20,92,170,32,73,6.5,1.29,7,1,2,19,10,141,64,49,20,A
1.67,7,2,1,23,7,161,84,54,28,4.2,5.25,6,3,1,21,7,129,115,55,39,H
6.0,5,2,3,17,13,133,125,39,40,4.1,1.62,7,2,1,21,8,123,68,42,29,A
1.25,7,1,2,19,10,142,70,49,21,6.5,15.0,4,2,4,13,16,99,151,40,47,D
2.6,1,3,6,14,24,101,142,42,49,3.5,2.8,4,2,4,17,15,126,118,35,39,H
1.67,6,3,1,23,9,131,124,58,42,3.8,6.0,5,2,3,13,13,99,144,31,49,H
2.55,2,3,5,10,17,110,142,35,55,3.3,3.0,5,0,5,15,22,108,120,45,44,H
1.25,4,3,3,17,14,156,82,62,33,6.5,14.0,4,2,4,14,12,112,157,44,46,H
2.15,2,3,5,17,23,115,143,48,52,3.5,3.6,5,0,5,15,20,105,121,41,44,H
1.91,3,1,6,7,14,105,121,35,43,3.5,4.75,2,4,4,12,18,106,152,36,57,H
1.53,6,3,1,24,9,139,122,60,42,4.33,7.0,3,3,4,12,15,115,137,39,52,H
6.5,4,3,3,12,12,98,143,40,42,4.0,1.62,7,2,1,22,9,119,73,40,29,A
2.55,1,2,7,9,22,91,175,31,76,3.3,3.0,3,2,5,14,14,117,159,41,47,D
5.25,5,2,3,13,15,101,134,32,43,4.0,1.73,5,1,4,18,14,159,111,57,49,H
2.3,3,2,5,15,17,127,125,35,41,3.5,3.3,3,1,6,7,16,110,146,33,46,A
2.0,6,2,2,17,9,140,69,45,22,3.75,3.8,4,3,3,15,14,146,87,59,32,D
6.0,0,4,6,3,11,89,141,20,54,3.7,1.7,6,4,0,17,5,187,82,76,21,A
1.73,7,2,1,24,8,151,87,52,30,3.8,5.5,4,0,6,18,19,151,110,54,38,H
5.75,2,3,5,10,13,118,162,38,49,3.8,1.7,7,2,1,22,8,146,86,53,31,A
1.3,7,2,1,21,10,125,71,43,27,5.75,12.0,4,0,6,7,13,102,118,31,42,A
2.45,3,2,5,10,17,108,131,35,53,3.4,3.1,3,2,5,17,19,122,124,37,42,H
2.05,4,1,5,10,16,114,158,36,50,3.5,4.0,4,3,3,11,10,98,145,39,42,H
1.73,3,4,3,15,15,154,91,62,33,3.9,5.25,7,2,1,26,7,133,115,61,38,H
1.36,6,4,0,18,6,191,82,77,23,5.0,11.0,5,2,3,14,15,106,135,37,44,D
1.65,3,0,7,16,20,145,112,49,39,4.0,6.0,2,3,5,16,23,116,139,48,48,D
1.85,2,3,5,11,18,103,149,35,53,3.6,4.75,1,3,6,8,19,98,166,32,70,H
3.1,5,1,4,18,15,164,109,58,52,3.75,2.3,5,3,2,15,10,137,72,42,23,D
2.0,5,0,5,15,19,101,122,37,44,3.4,4.33,0,4,6,4,13,91,149,21,56,D
2.5,2,3,5,9,13,120,167,37,53,3.1,3.3,3,3,4,9,12,91,159,36,50,H
1.45,4,1,5,11,16,125,143,42,47,4.5,8.5,1,3,6,7,16,98,173,32,74,H
1.57,5,5,0,15,5,183,78,71,20,4.2,6.5,6,2,2,24,10,125,113,59,41,D
2.5,3,3,4,11,14,120,141,43,50,3.2,3.2,4,3,3,11,14,101,136,33,41,H
1.4,4,2,4,19,17,146,120,50,56,5.25,8.0,3,2,5,18,19,126,118,39,39,H
2.4,6,2,2,18,10,131,74,47,28,3.5,3.1,5,4,1,17,11,142,75,45,25,H
2.05,4,2,4,11,15,98,135,32,52,3.3,4.2,0,5,5,3,11,90,132,20,47,H
1.36,4,3,3,16,14,143,90,53,32,5.25,9.5,2,3,5,13,20,116,139,45,48,D
1.83,3,1,6,15,16,150,107,51,37,3.7,4.75,5,0,5,9,12,103,120,30,46,H
5.0,4,1,5,13,18,105,123,36,42,4.0,1.73,7,2,1,20,7,146,93,54,31,A
6.5,2,4,4,14,19,115,145,41,53,4.0,1.6,7,2,1,20,9,130,82,49,33,A
1.2,4,4,2,16,12,145,74,49,26,7.5,17.0,4,2,4,12,16,101,139,34,50,H
2.45,0,4,6,5,15,93,139,23,48,3.1,3.4,2,3,5,9,13,118,162,37,50,D
4.0,2,3,5,6,12,92,152,32,50,3.75,1.95,4,3,3,17,15,150,88,57,31,A
1.25,7,2,1,21,8,155,86,60,30,6.5,15.0,4,3,3,13,12,120,142,43,47,H
3.0,4,3,3,11,12,116,124,35,32,3.3,2.55,4,1,5,17,15,165,117,59,37,A
2.1,2,2,6,15,22,119,129,38,46,3.6,3.7,4,1,5,14,17,97,127,34,44,H
1.75,5,3,2,21,11,130,118,59,39,3.9,5.0,5,0,5,13,16,134,149,46,49,H
10.0,1,2,7,5,16,103,171,30,67,5.25,1.36,4,6,0,14,5,169,80,62,22,A
4.5,5,0,5,9,13,113,134,30,51,3.9,1.83,4,2,4,20,17,145,120,51,54,H
1.73,6,0,4,12,10,120,131,35,51,3.6,4.75,5,0,5,15,17,133,153,48,53,D
1.4,5,3,2,24,13,126,116,58,41,4.5,8.0,2,4,4,8,11,112,150,32,47,H
4.33,5,1,4,18,12,163,117,59,37,4.0,1.73,5,4,1,19,9,155,74,51,23,A
1.95,2,2,6,6,13,95,141,35,46,3.3,4.0,4,2,4,13,17,98,153,31,52,H
3.3,1,2,7,4,16,98,175,31,70,3.25,2.2,2,2,6,13,21,120,122,39,45,D
1.25,7,2,1,21,8,153,91,55,32,6.0,10.0,2,3,5,13,20,112,150,37,55,H
2.4,4,2,4,13,16,116,156,40,52,3.3,2.9,3,1,6,11,16,95,125,32,45,H
2.55,4,6,0,15,5,174,81,65,24,3.2,2.8,7,2,1,20,10,137,87,51,32,H
4.0,3,3,4,9,13,119,125,36,32,3.8,1.8,5,3,2,17,13,148,91,56,32,A
7.0,0,4,6,5,15,100,134,27,45,4.0,1.5,4,1,5,17,17,142,125,50,54,A
1.85,2,3,5,13,22,107,163,36,65,3.75,4.5,0,4,6,5,14,102,133,30,44,H
1.91,4,1,5,14,20,106,152,32,50,3.7,4.33,5,1,4,12,14,121,154,44,51,H
2.2,2,1,7,9,16,97,130,31,50,3.4,3.6,3,1,6,8,13,95,141,32,44,H
3.3,2,3,5,15,19,121,125,41,45,3.6,2.25,6,2,2,26,13,141,115,60,40,D
5.75,1,4,5,8,14,101,166,35,49,4.0,1.67,5,5,0,16,4,174,73,65,20,A
1.5,6,2,2,17,12,156,90,55,32,4.75,7.0,6,1,3,14,11,127,121,37,45,A
1.45,6,2,2,18,12,133,87,46,31,4.6,8.5,5,1,4,18,14,151,126,55,39,H
1.6,4,1,5,15,18,140,126,48,56,4.5,5.75,5,1,4,17,16,128,148,48,50,H
5.5,6,1,3,14,12,123,125,36,44,4.2,1.65,8,1,1,23,6,171,79,67,26,A
2.3,0,3,7,4,17,96,137,29,49,3.4,3.4,1,3,6,6,16,103,168,32,68,H
1.91,6,3,1,20,7,156,76,49,22,3.75,4.2,6,4,0,17,3,161,75,63,19,D
1.75,6,1,3,14,9,108,133,28,41,3.5,4.75,1,4,5,7,14,98,162,28,48,A
1.6,4,1,5,17,18,143,132,52,44,3.75,5.75,4,1,5,14,20,107,143,31,47,D
2.0,3,1,6,8,14,92,135,33,46,3.5,3.6,1,4,5,12,18,130,108,40,38,D
3.0,1,2,7,6,17,110,160,35,67,3.4,2.3,3,3,4,14,16,109,153,38,57,A
2.4,3,2,5,8,13,110,129,33,31,3.5,2.75,5,1,4,17,16,122,136,46,52,A
3.5,5,3,2,20,10,130,112,50,35,3.6,2.0,7,1,2,21,13,142,92,51,32,A
1.36,6,4,0,17,3,149,88,58,23,4.75,8.0,3,1,6,10,14,103,122,35,48,D
13.0,1,3,6,5,16,94,130,31,48,5.25,1.25,5,4,1,16,7,164,73,51,22,D
1.85,9,0,1,24,6,175,82,68,26,3.75,4.0,4,1,5,14,17,128,120,45,52,H
5.75,4,1,5,10,15,124,142,40,49,4.5,1.5,6,2,2,18,12,148,90,51,31,A
8.5,1,4,5,10,16,126,119,40,39,5.25,1.4,9,0,1,25,6,178,86,74,30,H
2.25,4,3,3,15,14,119,153,44,57,3.6,3.3,2,2,6,7,14,104,141,33,49,D
2.25,2,3,5,8,13,101,164,27,51,3.3,3.6,2,2,6,7,14,110,123,33,30,D
1.44,4,2,4,14,18,107,137,28,42,4.75,8.0,0,2,8,2,18,117,154,33,65,A
1.57,6,1,3,18,13,117,137,46,47,4.2,6.5,3,1,6,8,15,117,143,35,50,H
1.29,4,5,1,16,8,169,83,50,26,6.5,11.0,6,1,3,14,10,117,135,32,40,H
2.8,2,2,6,9,15,105,125,35,53,3.5,2.63,5,2,3,20,13,135,114,51,37,H
1.91,4,1,5,13,17,120,130,44,57,3.7,4.33,5,5,0,15,4,146,89,55,26,H
